	room	message_count	num_of_players	onboarding_success_rate	final_success_rate	onboarding_types	onboarding_types_fine	game_types	final_agreement	most_common_tokens	onboarding_success_rate_coarse	final_success_rate_coarse	deli_correct	moderator_messages	submits_per_user	performance_gain	unique_tokens_count	tokens_count	submits_per_user	message_entropy	best_onboarding_score
88750893-751a-4d91-9bd4-6be5e7d5e6b9	88750893-751a-4d91-9bd4-6be5e7d5e6b9	27	2	0.5	0.375	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'UK': 1, '6U': 1})	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	0.5	[('flip', 4), ('what', 3), ('understand', 3), ('game', 3), ('just', 3)]	0.0	0.0	0	0	1.0	-0.125	69	181	1.0	0.691289869405789	0.5
1baa2258-587b-4408-bf85-d40ba0a8a564	1baa2258-587b-4408-bf85-d40ba0a8a564	20	3	0.3333333333333333	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'K': 1, '6': 1, '6A': 1})	Counter({'ALL_CHECKED': 3})	1.0	[('them', 3), ('vowel', 3), ('need', 3), ('chose', 2), ('pick', 2)]	0.0	0.0	0	0	1.0	0.16666666666666669	39	137	1.0	0.9976834773764094	0.5
b083a9b8-d784-435c-afb8-a6d793a63dea	b083a9b8-d784-435c-afb8-a6d793a63dea	28	4	0.5625	0.5625	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'9EK': 1, 'E': 1, 'K': 1, '2E': 1})	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	0.75	[('selected', 5), ('that', 4), ('hello', 3), ('cards', 3), ('side', 3)]	0.0	0.0	0	0	1.25	0.0	48	145	1.25	0.9391548098083584	0.75
ac1c57a4-f6ca-4d0c-b530-25a13647b94d	ac1c57a4-f6ca-4d0c-b530-25a13647b94d	14	4	0.4375	0.5	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'4A': 3, 'R': 1})	Counter({'BIASED': 4})	1.0	[('confident', 2), ('others', 2), ('final', 2), ('decision', 2), ('even', 2)]	0.0	0.0	0	0	1.25	0.0625	41	111	1.25	0.9795952117099729	0.5
9f25f000-082e-4644-af25-0e1af4e6a120	9f25f000-082e-4644-af25-0e1af4e6a120	27	3	0.4166666666666667	0.6666666666666666	Counter({'BIASED': 1, 'OTHER_ERROR': 1, 'BIASED + CONST': 1})	Counter({'8U': 1, '58': 1, 'K8U': 1})	Counter({'BIASED': 2, 'CORRECT': 1})	0.6666666666666666	[('think', 9), ('know', 4), ('with', 3), ('even', 3), ('vowel', 3)]	0.0	0.3333333333333333	1	0	1.6666666666666667	0.24999999999999994	75	230	1.6666666666666667	0.9882677137067537	0.5
a2d4f098-afac-4f86-aca9-ebf13cf96c71	a2d4f098-afac-4f86-aca9-ebf13cf96c71	15	2	0.5	1.0	Counter({'OTHER_ERROR': 1, 'BIASED + ODDS': 1})	Counter({'4': 1, '94A': 1})	Counter({'CORRECT': 2})	1.0	[('with', 4), ('rule', 4), ('lobster', 2), ('matter', 2), ('what', 2)]	0.0	1.0	1	0	3.5	0.5	25	72	3.5	0.9967916319816366	0.75
42fc08ab-7082-4954-a410-97bd66d183ca	42fc08ab-7082-4954-a410-97bd66d183ca	25	4	0.625	1.0	Counter({'BIASED': 1, 'BIASED + ODDS': 1, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'A4': 1, '3A4': 1, '3A': 1, 'N34': 1})	Counter({'CORRECT': 4})	1.0	[('only', 3), ('selected', 3), ('even', 3), ('number', 3), ('doesnt', 3)]	0.25	1.0	0	0	1.5	0.375	52	152	1.5	0.9233670791686126	1.0
f50d5080-995f-4daa-87b6-92c0f5d848f0	f50d5080-995f-4daa-87b6-92c0f5d848f0	26	3	0.4166666666666667	0.75	Counter({'ALL_CHECKED': 1, 'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'7QA2': 1, 'A2': 1, '2': 1})	Counter({'OTHER_ERROR': 3})	1.0	[('that', 7), ('only', 5), ('chose', 3), ('there', 3), ('rule', 3)]	0.0	0.0	0	0	1.6666666666666667	0.3333333333333333	78	225	1.6666666666666667	0.9735388020244706	0.5
f8598149-a52e-4088-ac92-947d0aefafad	f8598149-a52e-4088-ac92-947d0aefafad	21	3	0.6666666666666666	0.9166666666666666	Counter({'NONE_CHECKED': 1, 'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'': 1, 'E58': 1, '5': 1})	Counter({'CORRECT': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('lobster', 6), ('with', 5), ('good', 5), ('lion', 3), ('vowel', 3)]	0.0	0.6666666666666666	1	0	1.0	0.25	49	159	1.0	0.9584114221179829	0.75
370bed9a-9af7-4329-8ee0-757faf049c86	370bed9a-9af7-4329-8ee0-757faf049c86	18	2	0.625	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U': 1, 'U4': 1})	Counter({'BIASED': 2})	1.0	[('what', 3), ('well', 3), ('thats', 3), ('pick', 2), ('picked', 2)]	0.0	0.0	0	0	1.0	-0.125	49	137	1.0	0.9910760598382222	0.75
975b08c3-6103-445a-92dc-eff7beff9619	975b08c3-6103-445a-92dc-eff7beff9619	48	3	0.5833333333333334	1.0	Counter({'OTHER_ERROR': 3})	Counter({'I': 2, 'R': 1})	Counter({'CORRECT': 3})	0.6666666666666666	[('think', 9), ('click', 6), ('vowel', 6), ('rule', 5), ('submit', 4)]	0.0	1.0	1	0	1.0	0.41666666666666663	93	339	1.0	0.9755307720176265	0.75
cbe11b28-ca2b-404a-bb60-3b459722c5d0	cbe11b28-ca2b-404a-bb60-3b459722c5d0	55	4	0.5	0.75	Counter({'OTHER_ERROR': 2, 'BIASED': 1, 'ALL_CHECKED': 1})	Counter({'6': 1, 'E': 1, 'E6': 1, 'E67Z': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('have', 16), ('even', 11), ('that', 11), ('cards', 10), ('number', 9)]	0.0	0.0	0	0	1.25	0.25	117	464	1.25	0.9895379586549856	0.75
f052602b-0dbe-45f8-8407-f0887616ad41	f052602b-0dbe-45f8-8407-f0887616ad41	34	3	0.9166666666666666	1.0	Counter({'CORRECT': 2, 'BIASED + ODDS': 1})	Counter({'5U': 2, '5U4': 1})	Counter({'CORRECT': 3})	1.0	[('minutes', 6), ('have', 5), ('guess', 5), ('this', 4), ('know', 4)]	0.6666666666666666	1.0	0	0	1.0	0.08333333333333337	122	343	1.0	0.9851354778120869	1.0
bdb1838d-6e8c-410c-b02f-9e0f6b4fec28	bdb1838d-6e8c-410c-b02f-9e0f6b4fec28	27	2	0.5	0.75	Counter({'OTHER_ERROR': 1, 'BIASED + ODDS': 1})	Counter({'J': 1, '5E2': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('vowel', 6), ('only', 5), ('with', 5), ('vowels', 4), ('think', 3)]	0.0	0.0	0	0	1.5	0.25	78	227	1.5	0.9182958340544896	0.75
c8d24cae-acf8-43a8-a919-a38a24194138	c8d24cae-acf8-43a8-a919-a38a24194138	7	2	0.625	0.75	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U': 1, 'U2': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('even', 7), ('have', 6), ('vowels', 4), ('numbers', 4), ('number', 3)]	0.0	0.0	0	0	1.0	0.125	36	109	1.0	0.9852281360342516	0.75
7db29a71-7438-43fe-b326-e1bcb1827ec3	7db29a71-7438-43fe-b326-e1bcb1827ec3	10	2	0.625	0.75	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'4U': 1, 'U': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('would', 3), ('help', 3), ('suggestion', 1), ('thanks', 1), ('well', 1)]	0.0	0.0	0	0	1.5	0.125	26	68	1.5	1.0	0.75
2dcaa987-e015-4d2f-a8d2-4ca70d657d9d	2dcaa987-e015-4d2f-a8d2-4ca70d657d9d	35	4	0.5625	1.0	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'U': 2, 'U8': 1, '8': 1})	Counter({'CORRECT': 4})	1.0	[('only', 6), ('that', 6), ('choose', 5), ('have', 5), ('think', 5)]	0.0	1.0	1	0	1.25	0.4375	84	342	1.25	0.9849843990054781	0.75
ec43398a-97ba-4193-afdf-5825fa01c8fd	ec43398a-97ba-4193-afdf-5825fa01c8fd	34	4	0.6875	0.9375	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'U': 3, 'U8': 1})	Counter({'CORRECT': 3, 'OTHER_ERROR': 1})	0.75	[('with', 7), ('vowel', 5), ('rule', 5), ('even', 4), ('behind', 4)]	0.0	0.75	1	0	1.25	0.25	69	240	1.25	0.925613407948596	0.75
5967d420-ae8f-4f97-8080-31f9d245a7f6	5967d420-ae8f-4f97-8080-31f9d245a7f6	12	2	0.875	1.0	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'7A': 1, 'A': 1})	Counter({'CORRECT': 2})	1.0	[('vowel', 3), ('side', 3), ('thats', 3), ('doesnt', 3), ('matter', 3)]	0.5	1.0	0	0	1.5	0.125	31	106	1.5	1.0	1.0
85c822b6-420c-42e8-bb2c-ba88d52aaae9	85c822b6-420c-42e8-bb2c-ba88d52aaae9	26	3	0.4166666666666667	1.0	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'I2': 1, 'F': 1, 'IF': 1})	Counter({'CORRECT': 3})	1.0	[('think', 7), ('would', 4), ('since', 4), ('other', 4), ('that', 4)]	0.0	1.0	1	0	1.0	0.5833333333333333	98	273	1.0	0.9947372378779501	0.5
95e4de3a-e6fb-463d-8390-d5fefe03bdf5	95e4de3a-e6fb-463d-8390-d5fefe03bdf5	19	2	0.5	0.5	Counter({'BIASED': 1, 'ALL_CHECKED': 1})	Counter({'6A': 1, '63TA': 1})	Counter({'ALL_CHECKED': 2})	1.0	[('four', 5), ('think', 3), ('sure', 3), ('correct', 2), ('should', 2)]	0.0	0.0	0	0	1.5	0.0	51	152	1.5	0.9819407868640977	0.5
bb731fa3-56a3-4b99-bea3-9253acd30840	bb731fa3-56a3-4b99-bea3-9253acd30840	19	2	0.625	0.75	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'8E': 1, 'E': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('that', 11), ('have', 6), ('like', 5), ('think', 4), ('even', 4)]	0.0	0.0	0	0	1.0	0.125	91	262	1.0	0.9980008838722996	0.75
2a1ea9c0-a8aa-438e-b8a7-fdb8e57d0636	2a1ea9c0-a8aa-438e-b8a7-fdb8e57d0636	18	2	0.75	0.625	Counter({'OTHER_ERROR': 2})	Counter({'E': 2})	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	0.5	[('just', 5), ('rule', 4), ('even', 4), ('have', 4), ('its', 4)]	0.0	0.0	0	0	1.0	-0.125	84	235	1.0	1.0	0.75
f241e2fb-4743-4e66-9152-f1103b54073f	f241e2fb-4743-4e66-9152-f1103b54073f	15	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'E4': 2})	Counter({'BIASED': 2})	1.0	[('first', 4), ('cards', 4), ('that', 4), ('have', 3), ('think', 2)]	0.0	0.0	0	0	1.0	0.0	65	155	1.0	0.9967916319816366	0.5
bd8ad5fc-7f24-468b-847e-4c7244d1287b	bd8ad5fc-7f24-468b-847e-4c7244d1287b	24	3	0.75	0.75	Counter({'CORRECT': 1, 'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'7U': 1, 'U': 1, 'U6': 1})	Counter({'CORRECT': 1, 'BIASED': 1, 'OTHER_ERROR': 1})	0.3333333333333333	[('think', 9), ('just', 6), ('rule', 5), ('what', 4), ('with', 4)]	0.3333333333333333	0.3333333333333333	0	0	1.0	0.0	85	277	1.0	0.9952467469708333	1.0
cfea410e-3cec-4656-94b8-c8b049e0c635	cfea410e-3cec-4656-94b8-c8b049e0c635	24	2	0.625	0.75	Counter({'BIASED': 1, 'BIASED + ODDS': 1})	Counter({'4A': 1, '49A': 1})	Counter({'BIASED + ODDS': 2})	1.0	[('that', 5), ('selected', 4), ('think', 3), ('what', 3), ('right', 3)]	0.0	0.0	0	0	1.0	0.125	62	188	1.0	0.9798687566511527	0.75
90946a47-60ba-42fb-8579-c31331446aca	90946a47-60ba-42fb-8579-c31331446aca	27	2	0.875	0.75	Counter({'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'E7': 1, '7': 1})	Counter({'CORRECT': 1, 'BIASED': 1})	0.5	[('rule', 5), ('chose', 4), ('other', 3), ('side', 3), ('vowel', 3)]	0.5	0.5	0	0	1.5	-0.125	59	193	1.5	0.9990102708804813	1.0
1c5fc2bc-6432-40b7-b02b-89c51d46894e	1c5fc2bc-6432-40b7-b02b-89c51d46894e	55	4	0.5625	0.875	Counter({'BIASED': 2, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'6U': 2, '3U': 1, '6': 1})	Counter({'CORRECT': 3, 'BIASED': 1})	0.75	[('rule', 16), ('flipped', 11), ('vowel', 10), ('have', 9), ('doesnt', 8)]	0.25	0.75	0	0	1.0	0.3125	118	547	1.0	0.919559234773061	1.0
5855393f-b1dc-4e86-aa94-b9f0dae25bcb	5855393f-b1dc-4e86-aa94-b9f0dae25bcb	46	2	0.625	0.5	Counter({'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'A8': 1, '5': 1})	Counter({'BIASED': 2})	1.0	[('side', 8), ('card', 8), ('other', 7), ('number', 5), ('turn', 5)]	0.0	0.0	0	0	1.0	-0.125	69	330	1.0	0.978070970973496	0.75
89ec40a6-0f5a-4804-872e-0730ede3f980	89ec40a6-0f5a-4804-872e-0730ede3f980	36	3	0.6666666666666666	0.0	Counter({'OTHER_ERROR': 3})	Counter({'E': 2, 'EH': 1})	Counter({'ALL_INCORRECT': 3})	0.6666666666666666	[('have', 5), ('that', 3), ('hello', 2), ('what', 2), ('here', 2)]	0.0	0.0	0	0	1.3333333333333333	-0.6666666666666666	66	206	1.3333333333333333	0.97288250263637	0.75
48d307ab-b74d-4d7d-a2a3-0696a3209a7f	48d307ab-b74d-4d7d-a2a3-0696a3209a7f	11	3	0.5833333333333334	0.5833333333333334	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'2E': 2, 'E': 1})	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('that', 4), ('even', 3), ('vowels', 3), ('numbers', 2), ('picked', 2)]	0.0	0.0	0	0	1.0	0.0	39	102	1.0	0.9713067383178076	0.75
a0c5e4f1-62d5-48d3-be33-6215314cd23b	a0c5e4f1-62d5-48d3-be33-6215314cd23b	18	3	0.6666666666666666	0.6666666666666666	Counter({'BIASED + ODDS': 1, 'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'43A': 1, '43HA': 1, 'A': 1})	Counter({'CORRECT': 1, 'BIASED': 1, 'ALL_CHECKED': 1})	0.3333333333333333	[('rule', 6), ('cards', 6), ('card', 6), ('could', 4), ('have', 4)]	0.0	0.3333333333333333	1	0	1.3333333333333333	0.0	56	210	1.3333333333333333	0.991532399729883	0.75
7d2a8c69-ec08-4c57-b229-cea8827eae7d	7d2a8c69-ec08-4c57-b229-cea8827eae7d	39	3	0.4166666666666667	0.8333333333333334	Counter({'ALL_CHECKED': 1, 'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'52CA': 1, '2': 1, '2A': 1})	Counter({'CORRECT': 2, 'ALL_CHECKED': 1})	0.6666666666666666	[('rule', 7), ('even', 7), ('vowel', 5), ('should', 5), ('would', 4)]	0.0	0.6666666666666666	1	0	1.0	0.4166666666666667	57	261	1.0	0.9836953470468074	0.5
7ed57c8b-c7e1-4858-98eb-3aa1c3934e85	7ed57c8b-c7e1-4858-98eb-3aa1c3934e85	19	2	0.75	1.0	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'5A': 1, '8A': 1})	Counter({'CORRECT': 2})	1.0	[('that', 8), ('have', 7), ('does', 5), ('rule', 4), ('even', 4)]	0.5	1.0	0	0	1.5	0.25	72	222	1.5	0.9980008838722996	1.0
ac15c66b-d834-469b-8e23-a520301069a3	ac15c66b-d834-469b-8e23-a520301069a3	20	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'4U': 2, '3C': 1})	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('think', 6), ('have', 6), ('with', 4), ('that', 3), ('might', 3)]	0.0	0.0	0	0	1.0	0.0	51	167	1.0	0.9089460785096519	0.5
584bdbb7-deb9-441a-9ec2-97bdd7361a81	584bdbb7-deb9-441a-9ec2-97bdd7361a81	15	4	0.6875	0.75	Counter({'OTHER_ERROR': 4})	Counter({'A': 3, 'RA': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('have', 3), ('even', 3), ('only', 2), ('number', 2), ('vowel', 2)]	0.0	0.0	0	0	2.0	0.0625	25	79	2.0	0.982798115178801	0.75
d003d4e8-cd3e-44c2-9e25-972c641900e3	d003d4e8-cd3e-44c2-9e25-972c641900e3	57	3	0.5833333333333334	0.5	Counter({'OTHER_ERROR': 3})	Counter({'U': 2, 'N': 1})	Counter({'BIASED': 3})	1.0	[('have', 6), ('guys', 4), ('vowels', 4), ('even', 4), ('right', 3)]	0.0	0.0	0	0	1.0	-0.08333333333333337	75	257	1.0	0.9493941858875531	0.75
0610068a-0d3d-4fc2-a81b-94a74454700a	0610068a-0d3d-4fc2-a81b-94a74454700a	29	3	0.5833333333333334	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'A4': 1, 'AM': 1, 'A': 1})	Counter({'BIASED': 3})	1.0	[('correct', 5), ('more', 4), ('think', 4), ('that', 4), ('chose', 3)]	0.0	0.0	0	0	1.3333333333333333	-0.08333333333333337	50	158	1.3333333333333333	0.9637642578958612	0.75
ee4be559-1a2f-4848-bee3-53690baa72c7	ee4be559-1a2f-4848-bee3-53690baa72c7	17	3	0.8333333333333334	1.0	Counter({'OTHER_ERROR': 2, 'CORRECT': 1})	Counter({'A': 2, 'A7': 1})	Counter({'CORRECT': 3})	1.0	[('with', 3), ('that', 3), ('correct', 2), ('vowel', 2), ('final', 2)]	0.3333333333333333	1.0	0	0	1.0	0.16666666666666663	59	140	1.0	0.9360847109776409	1.0
536fc415-3c18-41f3-b3a6-6fa1d18e3e31	536fc415-3c18-41f3-b3a6-6fa1d18e3e31	41	2	0.75	1.0	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'E96': 1, 'E9L': 1})	Counter({'CORRECT': 2})	1.0	[('have', 15), ('vowel', 10), ('even', 8), ('could', 7), ('rule', 6)]	0.0	1.0	1	0	1.0	0.25	108	379	1.0	0.9474351361840306	0.75
df6fdf54-e79b-481c-bbcd-2be5b02b7762	df6fdf54-e79b-481c-bbcd-2be5b02b7762	82	5	0.5	0.8	Counter({'OTHER_ERROR': 3, 'BIASED': 2})	Counter({'E4': 2, 'D3': 1, '4': 1, 'E': 1})	Counter({'CORRECT': 3, 'OTHER_ERROR': 2})	0.6	[('even', 19), ('have', 15), ('that', 14), ('flip', 14), ('vowels', 14)]	0.0	0.6	1	0	1.4	0.30000000000000004	136	723	1.4	0.9818736760545981	0.75
3075a4c5-c3b1-4772-bfe8-5518e0a7286f	3075a4c5-c3b1-4772-bfe8-5518e0a7286f	62	3	0.5	0.5	Counter({'BIASED': 2, 'ALL_CHECKED': 1})	Counter({'6A': 2, '6B3A': 1})	Counter({'BIASED': 3})	1.0	[('have', 10), ('cards', 9), ('even', 9), ('rule', 8), ('same', 5)]	0.0	0.0	0	0	1.0	0.0	98	346	1.0	0.9560972449280191	0.5
8d152dee-0194-4469-9078-78e10309d4fe	8d152dee-0194-4469-9078-78e10309d4fe	32	4	0.4375	0.5	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'E6': 3, '6': 1})	Counter({'BIASED': 4})	1.0	[('think', 6), ('agree', 3), ('cant', 3), ('solution', 3), ('have', 3)]	0.0	0.0	0	0	1.0	0.0625	77	217	1.0	0.9857833528033658	0.5
29d33e95-ad65-4c68-99c3-4ef0134d6730	29d33e95-ad65-4c68-99c3-4ef0134d6730	36	4	0.4375	0.5	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'A8': 3, '8': 1})	Counter({'BIASED': 4})	1.0	[('hello', 4), ('think', 3), ('will', 3), ('chose', 3), ('yeah', 3)]	0.0	0.0	0	0	1.25	0.0625	62	159	1.25	0.9631012946623696	0.5
7bf376dc-c6ac-4a64-ae5f-dc961a71bacc	7bf376dc-c6ac-4a64-ae5f-dc961a71bacc	11	2	0.875	1.0	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'E': 1, 'E9': 1})	Counter({'CORRECT': 2})	1.0	[('think', 4), ('that', 4), ('just', 3), ('have', 3), ('rule', 3)]	0.5	1.0	0	0	1.0	0.125	52	136	1.0	0.9940302114769565	1.0
82164acd-9ee8-4b0a-bf05-bef142a5e7af	82164acd-9ee8-4b0a-bf05-bef142a5e7af	23	4	0.5625	0.5	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	Counter({'E8': 3, 'E': 1})	Counter({'BIASED': 4})	0.75	[('submit', 5), ('said', 4), ('leopard', 4), ('hello', 2), ('think', 2)]	0.0	0.0	0	0	1.0	-0.0625	34	104	1.0	0.9668324690003138	0.75
abd7229e-f643-457c-8d1a-dadefa121155	abd7229e-f643-457c-8d1a-dadefa121155	7	2	0.5	0.5	Counter({'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'58UJ': 1, 'UJ': 1})	Counter({'ALL_CHECKED': 2})	0.5	[('other', 4), ('side', 4), ('what', 2), ('dont', 2), ('chose', 2)]	0.0	0.0	0	0	1.0	0.0	32	109	1.0	0.9852281360342516	0.5
41d996d6-a47d-4fef-91b2-4546afb5a8ad	41d996d6-a47d-4fef-91b2-4546afb5a8ad	27	5	0.4	0.55	Counter({'BIASED': 3, 'OTHER_ERROR': 2})	Counter({'6U': 3, '6': 2})	Counter({'ALL_CHECKED': 3, 'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	0.6	[('even', 6), ('verify', 5), ('rule', 5), ('chose', 4), ('all', 4)]	0.0	0.0	0	0	1.2	0.15000000000000002	58	227	1.2	0.9303923988356102	0.5
89959c24-fcfd-40f3-9b0c-4923af2f5488	89959c24-fcfd-40f3-9b0c-4923af2f5488	54	3	0.25	0.6666666666666666	Counter({'BIASED': 1, 'OTHER_ERROR': 1, 'ALL_INCORRECT': 1})	Counter({'U2': 1, 'S': 1, 'S2': 1})	Counter({'OTHER_ERROR': 3})	0.6666666666666666	[('even', 11), ('turn', 10), ('dont', 9), ('have', 9), ('think', 9)]	0.0	0.0	0	0	1.3333333333333333	0.41666666666666663	134	533	1.3333333333333333	0.9599608125459951	0.5
ad905351-ade2-45fc-8d90-da753520d47a	ad905351-ade2-45fc-8d90-da753520d47a	63	5	0.55	0.55	Counter({'BIASED': 3, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'A4': 3, 'A9': 1, 'S': 1})	Counter({'BIASED': 3, 'CORRECT': 1, 'BIASED + CONST': 1})	0.4	[('rule', 12), ('have', 7), ('vowel', 7), ('even', 6), ('number', 6)]	0.2	0.2	0	0	1.0	0.0	90	380	1.0	0.8854233457021822	1.0
97c8dcf2-be6e-4818-89c5-b1db9ebd9c2b	97c8dcf2-be6e-4818-89c5-b1db9ebd9c2b	12	2	0.5	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'7S': 1, 'E6': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('there', 1), ('card', 1), ('other', 1), ('side', 1), ('confused', 1)]	0.0	0.0	0	0	1.0	0.0	30	71	1.0	0.9798687566511527	0.5
bcfc1739-6a2e-47ec-8767-51118aa8b441	bcfc1739-6a2e-47ec-8767-51118aa8b441	20	2	0.5	0.5	Counter({'ALL_CHECKED': 1, 'BIASED': 1})	Counter({'29UC': 1, '2U': 1})	Counter({'BIASED': 2})	1.0	[('cards', 7), ('have', 6), ('card', 5), ('with', 5), ('side', 5)]	0.0	0.0	0	0	1.0	0.0	61	224	1.0	0.9927744539878084	0.5
f8704b44-06e5-4938-8c61-6a64aabf442b	f8704b44-06e5-4938-8c61-6a64aabf442b	31	3	0.5	0.5	Counter({'BIASED': 3})	Counter({'A2': 3})	Counter({'BIASED': 3})	0.6666666666666666	[('cards', 7), ('agree', 5), ('number', 4), ('card', 4), ('what', 4)]	0.0	0.0	0	0	1.0	0.0	89	314	1.0	0.9108013225777646	0.5
f01af1b9-5976-449f-a5ac-b73fce6138bc	f01af1b9-5976-449f-a5ac-b73fce6138bc	21	5	0.45	0.55	Counter({'OTHER_ERROR': 5})	Counter({'6': 2, 'H7': 2, 'U': 1})	Counter({'OTHER_ERROR': 5})	0.8	[('chose', 4), ('good', 3), ('even', 3), ('that', 3), ('turn', 3)]	0.0	0.0	0	0	1.0	0.10000000000000003	61	175	1.0	0.9479530138916262	0.75
562c11c3-225c-443a-b4ec-3ad64c199232	562c11c3-225c-443a-b4ec-3ad64c199232	18	3	0.5	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'8A': 2, '98': 1})	Counter({'BIASED': 3})	1.0	[('have', 4), ('even', 3), ('vowel', 3), ('that', 3), ('think', 3)]	0.0	0.0	0	0	1.3333333333333333	0.0	41	112	1.3333333333333333	0.991532399729883	0.5
9ac6bc00-bc4e-4971-b806-65187393924d	9ac6bc00-bc4e-4971-b806-65187393924d	33	4	0.5	1.0	Counter({'BIASED': 2, 'OTHER_ERROR': 2})	Counter({'A2': 2, 'A': 1, '2': 1})	Counter({'CORRECT': 4})	1.0	[('that', 4), ('selected', 3), ('vowel', 3), ('only', 3), ('have', 3)]	0.0	1.0	1	0	1.25	0.5	70	178	1.25	0.9806162676076928	0.75
61c51425-0d2f-4837-a0c9-17359f40108c	61c51425-0d2f-4837-a0c9-17359f40108c	29	3	0.6666666666666666	0.9166666666666666	Counter({'CORRECT': 1, 'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'U7': 1, 'UD72': 1, 'D7': 1})	Counter({'CORRECT': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('rule', 7), ('cards', 5), ('think', 4), ('even', 4), ('vowel', 4)]	0.3333333333333333	0.6666666666666666	0	0	1.6666666666666667	0.25	61	219	1.6666666666666667	0.99226583646603	1.0
d5f41e6c-6e3c-47e7-85ff-76a182967e27	d5f41e6c-6e3c-47e7-85ff-76a182967e27	21	3	0.5833333333333334	0.6666666666666666	Counter({'OTHER_ERROR': 2, 'BIASED + ODDS': 1})	Counter({'A': 1, '8A3': 1, 'H': 1})	Counter({'OTHER_ERROR': 2, 'BIASED + ODDS': 1})	0.3333333333333333	[('then', 4), ('agree', 4), ('rule', 3), ('think', 2), ('also', 2)]	0.0	0.0	0	0	1.6666666666666667	0.08333333333333326	41	141	1.6666666666666667	0.9092748525610019	0.75
d2de3acf-e35f-4e1e-834a-058e3e6f18ff	d2de3acf-e35f-4e1e-834a-058e3e6f18ff	28	4	0.625	0.75	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'A': 2, '89': 1, '8A': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('think', 4), ('final', 3), ('flip', 3), ('submit', 3), ('hello', 2)]	0.0	0.0	0	0	1.0	0.125	54	180	1.0	0.8943515707130865	0.75
